series_id,geo_id,geo_name,ref_date,ref_period,frequency,value,unit
bi_seki.gdp_expenditure_constant.gdp,0000,Indonesia (national),2025-10-01,Q,quarterly,3474461.2,IDR billion
bi_seki.gdp_expenditure_constant.gdp,0000,Indonesia (national),2026-01-01,Q,quarterly,3447672.4,IDR billion
bi_seki.gdp_expenditure_constant.gdp,0000,Indonesia (national),2026-04-01,Q,quarterly,3576209.3,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2010-01-01,Q,quarterly,101960.02,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2010-04-01,Q,quarterly,135089.77,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2010-07-01,Q,quarterly,154802.67,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2010-10-01,Q,quarterly,226325.53,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2011-01-01,Q,quarterly,110554.7,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2011-04-01,Q,quarterly,145606.7,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2011-07-01,Q,quarterly,162056.68,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2011-10-01,Q,quarterly,234073.61,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2012-01-01,Q,quarterly,119114.28,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2012-04-01,Q,quarterly,170034.9,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2012-07-01,Q,quarterly,158887.37,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2012-10-01,Q,quarterly,233782.45,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2013-01-01,Q,quarterly,122652.0,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2013-04-01,Q,quarterly,175299.71,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2013-07-01,Q,quarterly,178021.36,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2013-10-01,Q,quarterly,251839.01,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2014-01-01,Q,quarterly,130084.23,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2014-04-01,Q,quarterly,172068.01,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2014-07-01,Q,quarterly,180099.59,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2014-10-01,Q,quarterly,254031.28,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2015-01-01,Q,quarterly,133876.55,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2015-04-01,Q,quarterly,176584.36,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2015-07-01,Q,quarterly,192869.49,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2015-10-01,Q,quarterly,272067.59,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2016-01-01,Q,quarterly,138468.21,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2016-04-01,Q,quarterly,187555.5,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2016-07-01,Q,quarterly,187162.02,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2016-10-01,Q,quarterly,261118.79,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2017-01-01,Q,quarterly,142182.68,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2017-04-01,Q,quarterly,183934.52,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2017-07-01,Q,quarterly,193619.44,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2017-10-01,Q,quarterly,271019.76,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2018-01-01,Q,quarterly,146068.56,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2018-04-01,Q,quarterly,193533.58,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2018-07-01,Q,quarterly,205734.33,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2018-10-01,Q,quarterly,283540.11,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2019-01-01,Q,quarterly,153748.38,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2019-04-01,Q,quarterly,209471.3,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2019-07-01,Q,quarterly,207784.19,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2019-10-01,Q,quarterly,284959.13,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2020-01-01,Q,quarterly,159694.34,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2020-04-01,Q,quarterly,195839.49,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2020-07-01,Q,quarterly,228164.91,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2020-10-01,Q,quarterly,290446.83,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2021-01-01,Q,quarterly,163832.9,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2021-04-01,Q,quarterly,212083.75,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2021-07-01,Q,quarterly,229749.47,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2021-10-01,Q,quarterly,305653.59,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2022-01-01,Q,quarterly,153026.25,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2022-04-01,Q,quarterly,202300.26,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2022-07-01,Q,quarterly,224003.98,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2022-10-01,Q,quarterly,291227.74,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2023-01-01,Q,quarterly,158084.72,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2023-04-01,Q,quarterly,223483.37,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2023-07-01,Q,quarterly,215206.69,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2023-10-01,Q,quarterly,299421.62,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2024-01-01,Q,quarterly,190466.94447,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2024-04-01,Q,quarterly,228163.25386,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2024-07-01,Q,quarterly,225496.65861,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2024-10-01,Q,quarterly,312496.45475,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2025-01-01,Q,quarterly,188175.34963,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2025-04-01,Q,quarterly,227453.88726,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2025-07-01,Q,quarterly,238284.7721,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2025-10-01,Q,quarterly,328077.1787,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2026-01-01,Q,quarterly,229222.81786,IDR billion
bi_seki.gdp_expenditure_constant.government_consumption,0000,Indonesia (national),2026-04-01,Q,quarterly,263788.38795,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2010-01-01,Q,quarterly,926097.5,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2010-04-01,Q,quarterly,937226.82,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2010-07-01,Q,quarterly,959649.86,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2010-10-01,Q,quarterly,963088.73,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2011-01-01,Q,quarterly,964261.9,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2011-04-01,Q,quarterly,980156.57,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2011-07-01,Q,quarterly,1016155.36,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2011-10-01,Q,quarterly,1016714.74,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2012-01-01,Q,quarterly,1017752.39,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2012-04-01,Q,quarterly,1034180.15,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2012-07-01,Q,quarterly,1071689.62,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2012-10-01,Q,quarterly,1072165.45,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2013-01-01,Q,quarterly,1075566.19,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2013-04-01,Q,quarterly,1089835.21,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2013-07-01,Q,quarterly,1128699.25,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2013-10-01,Q,quarterly,1129316.25,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2014-01-01,Q,quarterly,1131854.55,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2014-04-01,Q,quarterly,1146012.15,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2014-07-01,Q,quarterly,1186520.0,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2014-10-01,Q,quarterly,1186631.74,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2015-01-01,Q,quarterly,1188361.91,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2015-04-01,Q,quarterly,1202958.28,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2015-07-01,Q,quarterly,1245315.92,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2015-10-01,Q,quarterly,1244994.55,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2016-01-01,Q,quarterly,1247309.52,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2016-04-01,Q,quarterly,1264230.04,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2016-07-01,Q,quarterly,1307794.26,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2016-10-01,Q,quarterly,1306974.15,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2017-01-01,Q,quarterly,1308761.65,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2017-04-01,Q,quarterly,1326685.98,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2017-07-01,Q,quarterly,1372039.98,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2017-10-01,Q,quarterly,1372141.03,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2018-01-01,Q,quarterly,1373633.78,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2018-04-01,Q,quarterly,1395305.62,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2018-07-01,Q,quarterly,1440669.1,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2018-10-01,Q,quarterly,1441847.77,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2019-01-01,Q,quarterly,1442549.48,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2019-04-01,Q,quarterly,1467584.81,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2019-07-01,Q,quarterly,1512796.69,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2019-10-01,Q,quarterly,1513468.49,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2020-01-01,Q,quarterly,1483329.23,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2020-04-01,Q,quarterly,1386530.18,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2020-07-01,Q,quarterly,1451572.68,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2020-10-01,Q,quarterly,1458791.35,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2021-01-01,Q,quarterly,1450447.95,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2021-04-01,Q,quarterly,1469141.77,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2021-07-01,Q,quarterly,1466410.51,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2021-10-01,Q,quarterly,1510661.62,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2022-01-01,Q,quarterly,1513588.99,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2022-04-01,Q,quarterly,1550186.39,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2022-07-01,Q,quarterly,1545569.01,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2022-10-01,Q,quarterly,1578599.51,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2023-01-01,Q,quarterly,1582192.0,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2023-04-01,Q,quarterly,1631160.42,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2023-07-01,Q,quarterly,1623663.56,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2023-10-01,Q,quarterly,1649237.89,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2024-01-01,Q,quarterly,1659855.1185,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2024-04-01,Q,quarterly,1711656.0744,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2024-07-01,Q,quarterly,1703460.7336,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2024-10-01,Q,quarterly,1731431.5334,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2025-01-01,Q,quarterly,1742140.9509,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2025-04-01,Q,quarterly,1796840.8944,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2025-07-01,Q,quarterly,1786928.8033,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2025-10-01,Q,quarterly,1819891.7337,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2026-01-01,Q,quarterly,1838295.443,IDR billion
bi_seki.gdp_expenditure_constant.household_consumption,0000,Indonesia (national),2026-04-01,Q,quarterly,1887683.1406,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2010-01-01,Q,quarterly,1045673.3,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2010-04-01,Q,quarterly,1090218.49,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2010-07-01,Q,quarterly,1132942.39,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2010-10-01,Q,quarterly,1208165.58,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2011-01-01,Q,quarterly,1093251.96,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2011-04-01,Q,quarterly,1144598.11,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2011-07-01,Q,quarterly,1197786.78,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2011-10-01,Q,quarterly,1270733.73,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2012-01-01,Q,quarterly,1156445.0,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2012-04-01,Q,quarterly,1224344.0,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2012-07-01,Q,quarterly,1251514.0,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2012-10-01,Q,quarterly,1327222.0,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2013-01-01,Q,quarterly,1219072.19,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2013-04-01,Q,quarterly,1286558.92,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2013-07-01,Q,quarterly,1329060.61,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2013-10-01,Q,quarterly,1405155.26,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2014-01-01,Q,quarterly,1287620.79,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2014-04-01,Q,quarterly,1344308.16,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2014-07-01,Q,quarterly,1390246.59,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2014-10-01,Q,quarterly,1464546.02,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2015-01-01,Q,quarterly,1345850.95,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2015-04-01,Q,quarterly,1403678.37,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2015-07-01,Q,quarterly,1463365.26,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2015-10-01,Q,quarterly,1542934.07,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2016-01-01,Q,quarterly,1410903.98,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2016-04-01,Q,quarterly,1477545.25,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2016-07-01,Q,quarterly,1521814.73,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2016-10-01,Q,quarterly,1595710.81,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2017-01-01,Q,quarterly,1478099.99,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2017-04-01,Q,quarterly,1538578.23,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2017-07-01,Q,quarterly,1594139.38,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2017-10-01,Q,quarterly,1672231.79,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2018-01-01,Q,quarterly,1549010.56,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2018-04-01,Q,quarterly,1619243.65,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2018-07-01,Q,quarterly,1677346.88,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2018-10-01,Q,quarterly,1757452.91,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2019-01-01,Q,quarterly,1630646.11,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2019-04-01,Q,quarterly,1712126.55,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2019-07-01,Q,quarterly,1753819.23,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2019-10-01,Q,quarterly,1831797.97,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2020-01-01,Q,quarterly,1675658.73,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2020-04-01,Q,quarterly,1614710.16,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2020-07-01,Q,quarterly,1712337.76,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2020-10-01,Q,quarterly,1781968.82,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2021-01-01,Q,quarterly,1645725.03,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2021-04-01,Q,quarterly,1714880.45,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2021-07-01,Q,quarterly,1729695.65,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2021-10-01,Q,quarterly,1850092.35,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2022-01-01,Q,quarterly,1699917.47,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2022-04-01,Q,quarterly,1787835.31,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2022-07-01,Q,quarterly,1805117.13,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2022-10-01,Q,quarterly,1905535.85,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2023-01-01,Q,quarterly,1775629.68,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2023-04-01,Q,quarterly,1893029.4,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2023-07-01,Q,quarterly,1876612.33,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2023-10-01,Q,quarterly,1990835.48,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2024-01-01,Q,quarterly,1894261.4032,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2024-04-01,Q,quarterly,1982037.2755,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2024-07-01,Q,quarterly,1971110.0547,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2024-10-01,Q,quarterly,2088760.833,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2025-01-01,Q,quarterly,1975604.2082,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2025-04-01,Q,quarterly,2069814.8194,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2025-07-01,Q,quarterly,2068951.0345,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2025-10-01,Q,quarterly,2195447.6521,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2026-01-01,Q,quarterly,2115649.2343,IDR billion
bi_seki.gdp_expenditure_constant.total_consumption,0000,Indonesia (national),2026-04-01,Q,quarterly,2200146.382,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2010-01-01,Q,quarterly,1603771.9,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2010-04-01,Q,quarterly,1704509.9,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2010-07-01,Q,quarterly,1786196.6,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2010-10-01,Q,quarterly,1769654.7,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2011-01-01,Q,quarterly,1834355.1,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2011-04-01,Q,quarterly,1928233.0,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2011-07-01,Q,quarterly,2053745.4,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2011-10-01,Q,quarterly,2015392.5,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2012-01-01,Q,quarterly,2061338.3,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2012-04-01,Q,quarterly,2162036.9,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2012-07-01,Q,quarterly,2223641.6,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2012-10-01,Q,quarterly,2168687.7,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2013-01-01,Q,quarterly,2235288.5,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2013-04-01,Q,quarterly,2342589.5,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2013-07-01,Q,quarterly,2491158.5,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2013-10-01,Q,quarterly,2477097.5,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2014-01-01,Q,quarterly,2506300.2,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2014-04-01,Q,quarterly,2618947.3,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2014-07-01,Q,quarterly,2746762.4,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2014-10-01,Q,quarterly,2697695.4,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2015-01-01,Q,quarterly,2728180.7,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2015-04-01,Q,quarterly,2867948.4,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2015-07-01,Q,quarterly,2990645.0,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2015-10-01,Q,quarterly,2939558.7,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2016-01-01,Q,quarterly,2929269.0,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2016-04-01,Q,quarterly,3073536.7,IDR billion
