series_id,geo_id,geo_name,ref_date,value,unit
bi_payment_system.currency_to_household_consumption,0000,Indonesia (national),2019-12-01,8.852788711907515,percent
bi_payment_system.currency_to_household_consumption,0000,Indonesia (national),2020-03-01,7.996650094416061,percent
bi_payment_system.currency_to_household_consumption,0000,Indonesia (national),2020-06-01,8.26265857545684,percent
bi_payment_system.currency_to_household_consumption,0000,Indonesia (national),2020-09-01,8.516479306648348,percent
bi_payment_system.currency_to_household_consumption,0000,Indonesia (national),2020-12-01,10.09975836212601,percent
bi_payment_system.currency_to_household_consumption,0000,Indonesia (national),2021-03-01,8.814410279865688,percent
bi_payment_system.currency_to_household_consumption,0000,Indonesia (national),2021-06-01,9.20098905399987,percent
bi_payment_system.currency_to_household_consumption,0000,Indonesia (national),2021-09-01,9.238604164071045,percent
bi_payment_system.currency_to_household_consumption,0000,Indonesia (national),2021-12-01,10.392055145132682,percent
bi_payment_system.currency_to_household_consumption,0000,Indonesia (national),2022-03-01,9.482958621751916,percent
bi_payment_system.currency_to_household_consumption,0000,Indonesia (national),2022-06-01,9.475099166180526,percent
bi_payment_system.currency_to_household_consumption,0000,Indonesia (national),2022-09-01,9.150181330631186,percent
bi_payment_system.currency_to_household_consumption,0000,Indonesia (national),2022-12-01,10.1014539938886,percent
bi_payment_system.currency_to_household_consumption,0000,Indonesia (national),2023-03-01,9.103543175837375,percent
bi_payment_system.currency_to_household_consumption,0000,Indonesia (national),2023-06-01,9.294190950941914,percent
bi_payment_system.currency_to_household_consumption,0000,Indonesia (national),2023-09-01,8.823742915499283,percent
bi_payment_system.currency_to_household_consumption,0000,Indonesia (national),2023-12-01,9.917106855923834,percent
bi_payment_system.currency_to_household_consumption,0000,Indonesia (national),2024-03-01,9.473436645329787,percent
bi_payment_system.currency_to_household_consumption,0000,Indonesia (national),2024-06-01,9.146459083056117,percent
bi_payment_system.currency_to_household_consumption,0000,Indonesia (national),2024-09-01,8.982830127607654,percent
bi_payment_system.currency_to_household_consumption,0000,Indonesia (national),2024-12-01,10.067210629443617,percent
bi_payment_system.currency_to_household_consumption,0000,Indonesia (national),2025-03-01,10.20591493406578,percent
bi_payment_system.currency_to_household_consumption,0000,Indonesia (national),2025-06-01,9.330341934397946,percent
bi_payment_system.currency_to_household_consumption,0000,Indonesia (national),2025-09-01,9.535288229556276,percent
bi_payment_system.currency_to_household_consumption,0000,Indonesia (national),2025-12-01,10.59569066575331,percent
bi_payment_system.currency_to_household_consumption,0000,Indonesia (national),2026-03-01,10.274668351470579,percent
bi_payment_system.currency_to_household_consumption,0000,Indonesia (national),2026-06-01,9.831186855036444,percent
bi_payment_system.demand_deposits_rupiah,0000,Indonesia (national),2012-01-01,410081.51,IDR billion
bi_payment_system.demand_deposits_rupiah,0000,Indonesia (national),2012-02-01,403150.11,IDR billion
bi_payment_system.demand_deposits_rupiah,0000,Indonesia (national),2012-03-01,427211.92,IDR billion
bi_payment_system.demand_deposits_rupiah,0000,Indonesia (national),2012-04-01,430063.66,IDR billion
bi_payment_system.demand_deposits_rupiah,0000,Indonesia (national),2012-05-01,454681.67,IDR billion
bi_payment_system.demand_deposits_rupiah,0000,Indonesia (national),2012-06-01,464746.03,IDR billion
