series_id,geo_id,geo_name,ref_date,value,unit
bi_emoney.float_funds,0000,Indonesia (national),2018-05-01,2343.2347252699997,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2018-06-01,2666.1403412170007,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2018-07-01,2759.1805731609998,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2018-08-01,2911.069743218,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2018-09-01,2966.775439839,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2018-10-01,3065.3218573973395,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2018-11-01,3759.082251673999,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2018-12-01,4033.0082785489503,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2019-01-01,4342.1735215591,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2019-02-01,4403.310581482,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2019-03-01,4416.39841293286,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2019-04-01,4813.30687248148,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2019-05-01,5386.078949999999,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2019-06-01,5514.863496531999,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2019-07-01,5674.0973699999995,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2019-08-01,5819.61,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2019-09-01,5158.767330000001,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2019-10-01,6441.907649999999,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2019-11-01,6367.520939999999,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2019-12-01,6142.712010000001,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2020-01-01,6823.72316,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2020-02-01,7277.21883,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2020-03-01,7688.77731,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2020-04-01,8106.938419999999,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2020-05-01,8721.138899999998,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2020-06-01,9274.088479999995,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2020-07-01,6608.325149999999,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2020-08-01,6683.833160000001,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2020-09-01,6838.255619999999,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2020-10-01,7509.438649999999,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2020-11-01,7365.566064300003,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2020-12-01,7893.32131,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2021-01-01,7657.345740000002,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2021-02-01,7706.4794900000015,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2021-03-01,7438.291640000001,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2021-04-01,7690.10612,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2021-05-01,7945.791590000001,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2021-06-01,8091.829389999998,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2021-07-01,8296.167270000002,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2021-08-01,7842.9861,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2021-09-01,8216.982039999997,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2021-10-01,8390.37239,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2021-11-01,8399.02458,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2021-12-01,11111.52567,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2022-01-01,10644.548556764004,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2022-02-01,13441.673510998002,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2022-03-01,11179.020137613,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2022-04-01,9940.338473267,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2022-05-01,9413.220480645998,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2022-06-01,9363.952610039998,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2022-07-01,9861.577313849999,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2022-08-01,9499.601011921006,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2022-09-01,9776.948149726999,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2022-10-01,9768.811583357,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2022-11-01,10135.857261596004,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2022-12-01,10606.468592904996,IDR billion
